Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
63.6925684E-3	389.0325830E-3	594.5758851E-3	29.0000000E+0
63.8882028E-3	380.7776245E-3	596.3822974E-3	29.1000004E+0
64.0930365E-3	373.6824450E-3	598.2736520E-3	29.2000008E+0
64.3083990E-3	371.7257034E-3	600.2622257E-3	29.3000011E+0
64.5141378E-3	381.9460850E-3	602.1619368E-3	29.3999996E+0
64.6997948E-3	383.4765420E-3	603.8762212E-3	29.5000000E+0
64.9792766E-3	372.8160616E-3	606.4568478E-3	29.6000004E+0
65.0922843E-3	413.3575199E-3	607.5003168E-3	29.7000008E+0
65.3621256E-3	416.5804467E-3	609.9919260E-3	29.8000011E+0
65.5123861E-3	418.4908975E-3	611.3793733E-3	29.8999996E+0
65.8004416E-3	414.1447590E-3	614.0391648E-3	30.0000000E+0
66.0258697E-3	419.9947155E-3	616.1206806E-3	30.1000004E+0
66.2055336E-3	393.1838706E-3	617.7796273E-3	30.2000008E+0
66.4167376E-3	393.9153894E-3	619.7298023E-3	30.3000011E+0
66.6155882E-3	387.8536304E-3	621.5659111E-3	30.3999996E+0
66.8301183E-3	358.4401987E-3	623.5467989E-3	30.5000000E+0
67.1049366E-3	377.8164522E-3	626.0843637E-3	30.6000004E+0
67.2922684E-3	362.8750966E-3	627.8141129E-3	30.7000008E+0
67.4720535E-3	348.4289617E-3	629.4741781E-3	30.8000011E+0
67.7086642E-3	352.5290270E-3	631.6589490E-3	30.8999996E+0
67.9638655E-3	349.0048174E-3	634.0153789E-3	31.0000000E+0
68.1215270E-3	354.2723477E-3	635.4711638E-3	31.1000004E+0
68.3349243E-3	359.8940801E-3	637.4415905E-3	31.2000008E+0
68.5492488E-3	377.3547968E-3	639.4205800E-3	31.3000011E+0
68.7710933E-3	378.4348177E-3	641.4690059E-3	31.3999996E+0
69.0060650E-3	363.0858558E-3	643.6386422E-3	31.5000000E+0
69.2340105E-3	373.1582603E-3	645.7434022E-3	31.6000004E+0
69.3837643E-3	396.9714544E-3	647.1261709E-3	31.7000008E+0
69.6458951E-3	392.8738444E-3	649.5465848E-3	31.8000011E+0
69.8095196E-3	384.7620709E-3	651.0574298E-3	31.8999996E+0
70.1045850E-3	382.9231250E-3	653.7819481E-3	32.0000000E+0
70.2701452E-3	384.6500267E-3	655.3106666E-3	32.1000023E+0
70.5004951E-3	358.1652131E-3	657.4376281E-3	32.2000008E+0
70.6931570E-3	367.2975216E-3	659.2165929E-3	32.2999992E+0
70.9631659E-3	380.7652754E-3	661.7097496E-3	32.4000015E+0
71.1317892E-3	387.4997017E-3	663.2667513E-3	32.5000000E+0
71.2810805E-3	384.7946406E-3	664.6452489E-3	32.6000023E+0
71.5716336E-3	373.2134906E-3	667.3281034E-3	32.7000008E+0
71.8012243E-3	375.3573662E-3	669.4480547E-3	32.7999992E+0
71.9838037E-3	382.8700354E-3	671.1339219E-3	32.9000015E+0
72.2029025E-3	367.0165575E-3	673.1569945E-3	33.0000000E+0
72.4961070E-3	371.1637855E-3	675.8643304E-3	33.1000023E+0
72.6599773E-3	352.8772196E-3	677.3774450E-3	33.2000008E+0
72.8649819E-3	349.9564216E-3	679.2703780E-3	33.2999992E+0
73.0327957E-3	360.4072157E-3	680.8199053E-3	33.4000015E+0
73.2951872E-3	335.1694225E-3	683.2427261E-3	33.5000000E+0
73.5866210E-3	356.6826771E-3	685.9337121E-3	33.6000023E+0
73.7256053E-3	333.7426908E-3	687.2170385E-3	33.7000008E+0
73.9955845E-3	348.2089536E-3	689.7099218E-3	33.7999992E+0
74.0970936E-3	335.0619192E-3	690.6472168E-3	33.9000015E+0
74.4126076E-3	331.4850894E-3	693.5605507E-3	34.0000000E+0
