bfield	diode	hall	time 		
324.1809122E-3	-4.0568971E+0	2.9998238E+0	37.7999992E+0
324.1766514E-3	-4.0450152E+0	2.9997844E+0	37.9000015E+0
324.2097988E-3	-4.0514247E+0	3.0000905E+0	38.0000000E+0
324.2062151E-3	-4.0483094E+0	3.0000574E+0	38.1000023E+0
324.2109071E-3	-4.0634229E+0	3.0001007E+0	38.2000008E+0
324.1606501E-3	-4.0776951E+0	2.9996367E+0	38.2999992E+0
324.1833033E-3	-4.0729230E+0	2.9998458E+0	38.4000015E+0
324.1930170E-3	-4.0644055E+0	2.9999355E+0	38.5000000E+0
324.1839368E-3	-4.0624754E+0	2.9998517E+0	38.6000023E+0
324.1776564E-3	-4.0746069E+0	2.9997937E+0	38.7000008E+0
324.2026252E-3	-4.0813542E+0	3.0000242E+0	38.7999992E+0
324.1786641E-3	-4.0712379E+0	2.9998030E+0	38.9000015E+0
324.1698940E-3	-4.0771510E+0	2.9997220E+0	39.0000000E+0
324.1686974E-3	-4.0867624E+0	2.9997110E+0	39.1000023E+0
324.1716890E-3	-4.0790443E+0	2.9997386E+0	39.2000008E+0
324.1734308E-3	-4.0655046E+0	2.9997547E+0	39.2999992E+0
324.1651528E-3	-4.0629896E+0	2.9996782E+0	39.4000015E+0
324.1851334E-3	-4.0712345E+0	2.9998627E+0	39.5000000E+0
324.1721493E-3	-4.0724731E+0	2.9997428E+0	39.6000023E+0
324.1901310E-3	-4.0764455E+0	2.9999089E+0	39.7000008E+0
324.1833021E-3	-4.0711161E+0	2.9998458E+0	39.7999992E+0
324.1761671E-3	-4.0717935E+0	2.9997799E+0	39.9000015E+0
324.1651427E-3	-4.0747202E+0	2.9996781E+0	40.0000000E+0
324.1791458E-3	-4.0878944E+0	2.9998074E+0	40.1000023E+0
324.1547603E-3	-4.0957665E+0	2.9995823E+0	40.2000008E+0
324.1815435E-3	-4.0850605E+0	2.9998296E+0	40.2999992E+0
324.1720409E-3	-4.0839384E+0	2.9997418E+0	40.4000015E+0
324.1899869E-3	-4.0941308E+0	2.9999075E+0	40.5000000E+0
324.1632070E-3	-4.0878703E+0	2.9996603E+0	40.6000023E+0
324.1797211E-3	-4.0899779E+0	2.9998128E+0	40.7000008E+0
324.1680991E-3	-4.0954243E+0	2.9997054E+0	40.7999992E+0
324.1604970E-3	-4.0991999E+0	2.9996352E+0	40.9000015E+0
324.1654299E-3	-4.0878320E+0	2.9996808E+0	41.0000000E+0
324.1664449E-3	-4.0675441E+0	2.9996902E+0	41.1000023E+0
324.1681343E-3	-4.0749636E+0	2.9997058E+0	41.2000008E+0
324.1807391E-3	-4.0953761E+0	2.9998222E+0	41.2999992E+0
324.1962561E-3	-4.0837431E+0	2.9999654E+0	41.4000015E+0
324.1982258E-3	-4.0763538E+0	2.9999836E+0	41.5000000E+0
324.1786575E-3	-4.0817078E+0	2.9998029E+0	41.6000023E+0
324.1658802E-3	-4.0907148E+0	2.9996850E+0	41.7000008E+0
324.1632070E-3	-4.0655318E+0	2.9996603E+0	41.7999992E+0
324.1602345E-3	-4.0499798E+0	2.9996328E+0	41.9000015E+0
324.1340305E-3	-4.0399309E+0	2.9993909E+0	42.0000000E+0
324.1438516E-3	-4.0261125E+0	2.9994815E+0	42.1000023E+0
324.1720454E-3	-4.0361093E+0	2.9997419E+0	42.2000008E+0
324.1773905E-3	-4.0476406E+0	2.9997912E+0	42.2999992E+0
324.1751381E-3	-4.0588630E+0	2.9997704E+0	42.4000015E+0
324.2086558E-3	-4.0783481E+0	3.0000799E+0	42.5000000E+0
324.1886177E-3	-4.0751066E+0	2.9998949E+0	42.6000023E+0
324.1659148E-3	-4.0700454E+0	2.9996853E+0	42.7000008E+0
324.2018157E-3	-4.0685382E+0	3.0000168E+0	42.7999992E+0
324.2028023E-3	-4.0709156E+0	3.0000259E+0	42.9000015E+0
324.1843591E-3	-4.0742818E+0	2.9998556E+0	43.0000000E+0
324.2001353E-3	-4.0675335E+0	3.0000012E+0	43.1000023E+0
324.1998582E-3	-4.0761091E+0	2.9999987E+0	43.2000008E+0
324.2094178E-3	-4.0752801E+0	3.0000870E+0	43.2999992E+0
324.1815703E-3	-4.0659498E+0	2.9998298E+0	43.4000015E+0
324.1573943E-3	-4.0597492E+0	2.9996066E+0	43.5000000E+0
324.1759475E-3	-4.0873539E+0	2.9997779E+0	43.6000023E+0
324.1754548E-3	-4.0985460E+0	2.9997734E+0	43.7000008E+0
324.1654595E-3	-4.1011598E+0	2.9996811E+0	43.7999992E+0
324.1761671E-3	-4.0930185E+0	2.9997799E+0	43.9000015E+0
324.1736599E-3	-4.0911811E+0	2.9997568E+0	44.0000000E+0
324.1669539E-3	-4.1031797E+0	2.9996949E+0	44.1000023E+0
324.1624679E-3	-4.0967255E+0	2.9996534E+0	44.2000008E+0
324.1797000E-3	-4.1097519E+0	2.9998126E+0	44.2999992E+0
324.1973298E-3	-4.1230118E+0	2.9999753E+0	44.4000015E+0
324.1925947E-3	-4.1294664E+0	2.9999316E+0	44.5000000E+0
324.1889825E-3	-4.1289003E+0	2.9998983E+0	44.6000023E+0
324.1609546E-3	-4.1235376E+0	2.9996395E+0	44.7000008E+0
324.1838909E-3	-4.1167655E+0	2.9998513E+0	44.7999992E+0
324.1949175E-3	-4.1110719E+0	2.9999531E+0	44.9000015E+0
324.1780240E-3	-4.1094083E+0	2.9997971E+0	45.0000000E+0
324.1764442E-3	-4.1103068E+0	2.9997825E+0	45.1000023E+0
324.1821245E-3	-4.1033876E+0	2.9998349E+0	45.2000008E+0
324.1772849E-3	-4.0910648E+0	2.9997903E+0	45.2999992E+0
324.1898484E-3	-4.0897186E+0	2.9999063E+0	45.4000015E+0
324.1995984E-3	-4.0989825E+0	2.9999963E+0	45.5000000E+0
324.2141283E-3	-4.1085085E+0	3.0001305E+0	45.6000023E+0
324.1980851E-3	-4.1076466E+0	2.9999823E+0	45.7000008E+0
324.1950092E-3	-4.1173885E+0	2.9999539E+0	45.7999992E+0
324.1932986E-3	-4.1191917E+0	2.9999381E+0	45.9000015E+0
324.2035403E-3	-4.1147873E+0	3.0000327E+0	46.0000000E+0
324.1820552E-3	-4.1014520E+0	2.9998343E+0	46.1000023E+0
324.1831982E-3	-4.0989165E+0	2.9998449E+0	46.2000008E+0
324.1790095E-3	-4.0933591E+0	2.9998062E+0	46.2999992E+0
324.1982258E-3	-4.0903151E+0	2.9999836E+0	46.4000015E+0
324.1619576E-3	-4.0822226E+0	2.9996487E+0	46.5000000E+0
324.2295140E-3	-4.0775998E+0	3.0002725E+0	46.6000023E+0
324.1925595E-3	-4.0793452E+0	2.9999313E+0	46.7000008E+0
324.2000912E-3	-4.0873545E+0	3.0000008E+0	46.7999992E+0
324.1783838E-3	-4.0736523E+0	2.9998004E+0	46.9000015E+0
324.1773794E-3	-4.0778256E+0	2.9997911E+0	47.0000000E+0
324.1895327E-3	-4.0823356E+0	2.9999033E+0	47.1000023E+0
324.1912221E-3	-4.0681280E+0	2.9999189E+0	47.2000008E+0
324.1958058E-3	-4.0710336E+0	2.9999613E+0	47.2999992E+0
324.1876674E-3	-4.0732113E+0	2.9998861E+0	47.4000015E+0
324.1821591E-3	-4.0682192E+0	2.9998353E+0	47.5000000E+0
324.1829161E-3	-4.0710925E+0	2.9998423E+0	47.6000023E+0
324.1961521E-3	-4.0790159E+0	2.9999645E+0	47.7000008E+0
324.1967125E-3	-4.0740813E+0	2.9999696E+0	47.7999992E+0
324.2126043E-3	-4.0720692E+0	3.0001164E+0	47.9000015E+0
324.2037375E-3	-4.0728003E+0	3.0000345E+0	48.0000000E+0
324.1910813E-3	-4.0702189E+0	2.9999176E+0	48.1000023E+0
324.2044302E-3	-4.0660589E+0	3.0000409E+0	48.2000008E+0
324.2180757E-3	-4.0671242E+0	3.0001669E+0	48.2999992E+0
324.2111496E-3	-4.0679733E+0	3.0001030E+0	48.4000015E+0
324.2290213E-3	-4.0637399E+0	3.0002680E+0	48.5000000E+0
324.2076229E-3	-4.0634299E+0	3.0000704E+0	48.6000023E+0
324.2174534E-3	-4.0596302E+0	3.0001612E+0	48.7000008E+0
324.2239303E-3	-4.0690335E+0	3.0002210E+0	48.7999992E+0
324.2174774E-3	-4.0685528E+0	3.0001614E+0	48.9000015E+0
324.2222332E-3	-4.0899955E+0	3.0002053E+0	49.0000000E+0
324.2166679E-3	-4.0873133E+0	3.0001539E+0	49.1000023E+0
324.2136780E-3	-4.1010228E+0	3.0001263E+0	49.2000008E+0
324.2065670E-3	-4.1084389E+0	3.0000606E+0	49.2999992E+0
324.2205706E-3	-4.1105108E+0	3.0001899E+0	49.4000015E+0
324.1893216E-3	-4.1118414E+0	2.9999014E+0	49.5000000E+0
324.1923131E-3	-4.1078865E+0	2.9999290E+0	49.6000023E+0
324.2049844E-3	-4.0919784E+0	3.0000460E+0	49.7000008E+0
324.2173718E-3	-4.0959323E+0	3.0001604E+0	49.7999992E+0
324.1898830E-3	-4.1075394E+0	2.9999066E+0	49.9000015E+0
324.2032179E-3	-4.1155607E+0	3.0000297E+0	50.0000000E+0
324.2325760E-3	-4.1205208E+0	3.0003008E+0	50.1000023E+0
324.2196008E-3	-4.1304201E+0	3.0001810E+0	50.2000008E+0
324.2238828E-3	-4.1299058E+0	3.0002205E+0	50.2999992E+0
324.2216304E-3	-4.1221018E+0	3.0001997E+0	50.4000015E+0
324.2212287E-3	-4.1184957E+0	3.0001960E+0	50.5000000E+0
324.2295414E-3	-4.1061370E+0	3.0002728E+0	50.6000023E+0
324.2136764E-3	-4.0994573E+0	3.0001263E+0	50.7000008E+0
324.2316257E-3	-4.1024262E+0	3.0002920E+0	50.7999992E+0
324.2205360E-3	-4.1168784E+0	3.0001896E+0	50.9000015E+0
324.2192198E-3	-4.1224736E+0	3.0001775E+0	51.0000000E+0
324.2048073E-3	-4.1065271E+0	3.0000444E+0	51.1000023E+0
324.1960790E-3	-4.0979406E+0	2.9999638E+0	51.2000008E+0
324.2360876E-3	-4.1070338E+0	3.0003332E+0	51.2999992E+0
324.2181461E-3	-4.1029894E+0	3.0001676E+0	51.4000015E+0
324.2130892E-3	-4.1057344E+0	3.0001209E+0	51.5000000E+0
324.2124311E-3	-4.1057651E+0	3.0001148E+0	51.6000023E+0
324.2135356E-3	-4.1055590E+0	3.0001250E+0	51.7000008E+0
324.2063558E-3	-4.1101363E+0	3.0000587E+0	51.7999992E+0
324.2172109E-3	-4.1130806E+0	3.0001589E+0	51.9000015E+0
324.2067162E-3	-4.1133825E+0	3.0000620E+0	52.0000000E+0
324.2074821E-3	-4.1059854E+0	3.0000691E+0	52.1000023E+0
324.2098753E-3	-4.0950181E+0	3.0000912E+0	52.2000008E+0
324.2119116E-3	-4.1013685E+0	3.0001100E+0	52.2999992E+0
324.2294375E-3	-4.1064562E+0	3.0002718E+0	52.4000015E+0
324.1887233E-3	-4.0972608E+0	2.9998959E+0	52.5000000E+0
324.1988945E-3	-4.0998115E+0	2.9999898E+0	52.6000023E+0
324.2187003E-3	-4.0977847E+0	3.0001727E+0	52.7000008E+0
324.2024492E-3	-4.1100121E+0	3.0000226E+0	52.7999992E+0
324.2030101E-3	-4.1165010E+0	3.0000278E+0	52.9000015E+0
324.2331435E-3	-4.1250027E+0	3.0003060E+0	53.0000000E+0
324.2019213E-3	-4.1169897E+0	3.0000177E+0	53.1000023E+0
324.1966024E-3	-4.0940527E+0	2.9999686E+0	53.2000008E+0
324.2008655E-3	-4.1018998E+0	3.0000080E+0	53.2999992E+0
324.2101921E-3	-4.1220859E+0	3.0000941E+0	53.4000015E+0
324.1937623E-3	-4.1160734E+0	2.9999424E+0	53.5000000E+0
324.2340893E-3	-4.1016781E+0	3.0003148E+0	53.6000023E+0
324.2163104E-3	-4.0976318E+0	3.0001506E+0	53.7000008E+0
324.2044648E-3	-4.0978023E+0	3.0000412E+0	53.7999992E+0
324.1804525E-3	-4.0982665E+0	2.9998195E+0	53.9000015E+0
324.1936153E-3	-4.0777635E+0	2.9999410E+0	54.0000000E+0
324.1957711E-3	-4.0627708E+0	2.9999610E+0	54.1000023E+0
324.2054408E-3	-4.0756564E+0	3.0000502E+0	54.2000008E+0
324.1996504E-3	-4.0748980E+0	2.9999968E+0	54.2999992E+0
324.2213840E-3	-4.0674342E+0	3.0001975E+0	54.4000015E+0
324.2109071E-3	-4.0841723E+0	3.0001007E+0	54.5000000E+0
324.2199818E-3	-4.0834735E+0	3.0001845E+0	54.6000023E+0
324.1944600E-3	-4.0663092E+0	2.9999488E+0	54.7000008E+0
324.2002392E-3	-4.0515661E+0	3.0000022E+0	54.7999992E+0
324.1846407E-3	-4.0398539E+0	2.9998582E+0	54.9000015E+0
324.1984722E-3	-4.0586527E+0	2.9999859E+0	55.0000000E+0
324.1868697E-3	-4.0810065E+0	2.9998788E+0	55.1000023E+0
324.1853094E-3	-4.0885644E+0	2.9998644E+0	55.2000008E+0
324.1866618E-3	-4.1009803E+0	2.9998768E+0	55.2999992E+0
324.1820714E-3	-4.0919786E+0	2.9998345E+0	55.4000015E+0
324.1942125E-3	-4.0878726E+0	2.9999466E+0	55.5000000E+0
324.1797838E-3	-4.0843992E+0	2.9998133E+0	55.6000023E+0
324.1909914E-3	-4.0783507E+0	2.9999168E+0	55.7000008E+0
324.2125853E-3	-4.0831913E+0	3.0001162E+0	55.7999992E+0
324.1840641E-3	-4.0693878E+0	2.9998529E+0	55.9000015E+0
324.1845837E-3	-4.0605302E+0	2.9998577E+0	56.0000000E+0
324.1602859E-3	-4.0718763E+0	2.9996333E+0	56.1000023E+0
324.1717337E-3	-4.0617490E+0	2.9997390E+0	56.2000008E+0
324.1777777E-3	-4.0426594E+0	2.9997948E+0	56.2999992E+0
324.1682047E-3	-4.0399326E+0	2.9997064E+0	56.4000015E+0
324.1925947E-3	-4.0398721E+0	2.9999316E+0	56.5000000E+0
324.1765503E-3	-4.0532951E+0	2.9997835E+0	56.6000023E+0
324.2003727E-3	-4.0843904E+0	3.0000034E+0	56.7000008E+0
324.1892864E-3	-4.0950941E+0	2.9999011E+0	56.7999992E+0
324.2349100E-3	-4.0991292E+0	3.0003223E+0	56.9000015E+0
324.2211248E-3	-4.0996655E+0	3.0001951E+0	57.0000000E+0
324.2209265E-3	-4.1061982E+0	3.0001932E+0	57.1000023E+0
324.2469706E-3	-4.0994862E+0	3.0004337E+0	57.2000008E+0
324.2190120E-3	-4.0884598E+0	3.0001755E+0	57.2999992E+0
324.2221583E-3	-4.0858021E+0	3.0002046E+0	57.4000015E+0
324.2065776E-3	-4.0857679E+0	3.0000607E+0	57.5000000E+0
324.2218064E-3	-4.1075095E+0	3.0002014E+0	57.6000023E+0
324.2071653E-3	-4.1132976E+0	3.0000662E+0	57.7000008E+0
324.1568748E-3	-4.0957900E+0	2.9996018E+0	57.7999992E+0
324.1969141E-3	-4.0818277E+0	2.9999715E+0	57.9000015E+0
324.2108960E-3	-4.0685531E+0	3.0001006E+0	58.0000000E+0
324.2197047E-3	-4.0740441E+0	3.0001819E+0	58.1000023E+0
324.2213840E-3	-4.0628303E+0	3.0001975E+0	58.2000008E+0
324.2015554E-3	-4.0590050E+0	3.0000144E+0	58.2999992E+0
324.1798894E-3	-4.0631735E+0	2.9998143E+0	58.4000015E+0
324.2081709E-3	-4.0540597E+0	3.0000754E+0	58.5000000E+0
324.2047017E-3	-4.0570838E+0	3.0000434E+0	58.6000023E+0
324.1834060E-3	-4.0562584E+0	2.9998468E+0	58.7000008E+0
324.1871467E-3	-4.0620794E+0	2.9998813E+0	58.7999992E+0
324.2183925E-3	-4.0783947E+0	3.0001698E+0	58.9000015E+0
324.2029408E-3	-4.0905034E+0	3.0000272E+0	59.0000000E+0
324.1997744E-3	-4.0906631E+0	2.9999979E+0	59.1000023E+0
324.2006895E-3	-4.0954631E+0	3.0000064E+0	59.2000008E+0
324.2046034E-3	-4.1016983E+0	3.0000425E+0	59.2999992E+0
324.1804784E-3	-4.1062644E+0	2.9998197E+0	59.4000015E+0
324.1975722E-3	-4.1065470E+0	2.9999776E+0	59.5000000E+0
324.1973812E-3	-4.0954978E+0	2.9999758E+0	59.6000023E+0
324.2245538E-3	-4.0931525E+0	3.0002267E+0	59.7000008E+0
324.2179349E-3	-4.0908951E+0	3.0001656E+0	59.7999992E+0
324.2050883E-3	-4.0906991E+0	3.0000470E+0	59.9000015E+0
324.1852390E-3	-4.0815528E+0	2.9998637E+0	60.0000000E+0
324.2111842E-3	-4.0801078E+0	3.0001033E+0	60.1000023E+0
324.2020621E-3	-4.0764900E+0	3.0000190E+0	60.2000008E+0
324.2092100E-3	-4.0662287E+0	3.0000850E+0	60.2999992E+0
324.2031179E-3	-4.0637110E+0	3.0000288E+0	60.4000015E+0
324.2037375E-3	-4.0732298E+0	3.0000345E+0	60.5000000E+0
324.2078340E-3	-4.0751514E+0	3.0000723E+0	60.6000023E+0
324.2090714E-3	-4.0903723E+0	3.0000838E+0	60.7000008E+0
324.2132892E-3	-4.0833346E+0	3.0001227E+0	60.7999992E+0
324.2074089E-3	-4.0635525E+0	3.0000684E+0	60.9000015E+0
324.2179349E-3	-4.0641406E+0	3.0001656E+0	61.0000000E+0
324.2244845E-3	-4.0789177E+0	3.0002261E+0	61.1000023E+0
324.2264521E-3	-4.0866578E+0	3.0002442E+0	61.2000008E+0
324.2199410E-3	-4.0719419E+0	3.0001841E+0	61.2999992E+0
324.2105608E-3	-4.0669787E+0	3.0000975E+0	61.4000015E+0
324.2232722E-3	-4.0665786E+0	3.0002149E+0	61.5000000E+0
324.2158232E-3	-4.0588611E+0	3.0001461E+0	61.6000023E+0
324.2095542E-3	-4.0487072E+0	3.0000882E+0	61.7000008E+0
324.2150340E-3	-4.0548320E+0	3.0001388E+0	61.7999992E+0
324.2172802E-3	-4.0482895E+0	3.0001596E+0	61.9000015E+0
324.2329279E-3	-4.0494017E+0	3.0003040E+0	62.0000000E+0
324.2214712E-3	-4.0729423E+0	3.0001983E+0	62.1000023E+0
324.2148026E-3	-4.0871267E+0	3.0001367E+0	62.2000008E+0
324.2146478E-3	-4.1018256E+0	3.0001353E+0	62.2999992E+0
324.2345117E-3	-4.1153118E+0	3.0003187E+0	62.4000015E+0
324.2153059E-3	-4.1316805E+0	3.0001413E+0	62.5000000E+0
324.2214896E-3	-4.1407629E+0	3.0001984E+0	62.6000023E+0
324.2292297E-3	-4.1296659E+0	3.0002699E+0	62.7000008E+0
324.2207153E-3	-4.1166657E+0	3.0001913E+0	62.7999992E+0
324.2343905E-3	-4.0978058E+0	3.0003175E+0	62.9000015E+0
324.2079396E-3	-4.0923553E+0	3.0000733E+0	63.0000000E+0
324.2022827E-3	-4.0817440E+0	3.0000211E+0	63.1000023E+0
324.2082055E-3	-4.0830072E+0	3.0000758E+0	63.2000008E+0
324.2209969E-3	-4.0879388E+0	3.0001939E+0	63.2999992E+0
324.1949879E-3	-4.0835881E+0	2.9999537E+0	63.4000015E+0
324.2313425E-3	-4.0754871E+0	3.0002894E+0	63.5000000E+0
324.2273319E-3	-4.0660173E+0	3.0002524E+0	63.6000023E+0
324.2387892E-3	-4.0504355E+0	3.0003582E+0	63.7000008E+0
324.2255722E-3	-4.0510617E+0	3.0002361E+0	63.7999992E+0
324.1947321E-3	-4.0567915E+0	2.9999514E+0	63.9000015E+0
324.2303587E-3	-4.0657125E+0	3.0002803E+0	64.0000000E+0
324.2249739E-3	-4.0768075E+0	3.0002306E+0	64.0999985E+0
324.2189081E-3	-4.0931003E+0	3.0001746E+0	64.2000046E+0
324.2517923E-3	-4.1006606E+0	3.0004782E+0	64.3000031E+0
324.2132364E-3	-4.1094970E+0	3.0001222E+0	64.4000015E+0
324.2129592E-3	-4.0994377E+0	3.0001197E+0	64.5000000E+0
324.2067508E-3	-4.0746370E+0	3.0000623E+0	64.5999985E+0
324.1881166E-3	-4.0541358E+0	2.9998903E+0	64.7000046E+0
324.2020269E-3	-4.0573025E+0	3.0000187E+0	64.8000031E+0
324.2211594E-3	-4.0650294E+0	3.0001954E+0	64.9000015E+0
324.2012526E-3	-4.0517694E+0	3.0000116E+0	65.0000000E+0
324.2194623E-3	-4.0361116E+0	3.0001797E+0	65.0999985E+0
324.2260297E-3	-4.0487501E+0	3.0002403E+0	65.2000046E+0
324.2369882E-3	-4.0459827E+0	3.0003415E+0	65.3000031E+0
324.2380664E-3	-4.0305057E+0	3.0003515E+0	65.4000015E+0
324.2247962E-3	-4.0174618E+0	3.0002290E+0	65.5000000E+0
324.2286341E-3	-4.0086836E+0	3.0002644E+0	65.5999985E+0
324.2298185E-3	-4.0063053E+0	3.0002753E+0	65.7000046E+0
324.2296548E-3	-4.0049139E+0	3.0002738E+0	65.8000031E+0
324.2163104E-3	-4.0205288E+0	3.0001506E+0	65.9000015E+0
324.2099457E-3	-4.0492863E+0	3.0000918E+0	66.0000000E+0
324.1969141E-3	-4.0631134E+0	2.9999715E+0	66.0999985E+0
324.2296548E-3	-4.0692443E+0	3.0002738E+0	66.2000046E+0
324.2190466E-3	-4.0851740E+0	3.0001759E+0	66.3000031E+0
324.2425361E-3	-4.1019069E+0	3.0003928E+0	66.4000015E+0
324.2270476E-3	-4.1044609E+0	3.0002497E+0	66.5000000E+0
324.2270152E-3	-4.0888683E+0	3.0002494E+0	66.5999985E+0
324.2260431E-3	-4.0751564E+0	3.0002405E+0	66.7000046E+0
324.2412691E-3	-4.0736887E+0	3.0003811E+0	66.8000031E+0
324.2318620E-3	-4.0698167E+0	3.0002942E+0	66.9000015E+0
324.2285286E-3	-4.0742957E+0	3.0002634E+0	67.0000000E+0
324.2124797E-3	-4.0831965E+0	3.0001152E+0	67.0999985E+0
324.2165436E-3	-4.1072306E+0	3.0001528E+0	67.2000046E+0
324.2351804E-3	-4.1173722E+0	3.0003248E+0	67.3000031E+0
324.2377155E-3	-4.1282878E+0	3.0003483E+0	67.4000015E+0
324.2260874E-3	-4.1271445E+0	3.0002409E+0	67.5000000E+0
324.2431718E-3	-4.1259126E+0	3.0003986E+0	67.5999985E+0
324.2580218E-3	-4.1292090E+0	3.0005358E+0	67.7000046E+0
324.2491527E-3	-4.1344704E+0	3.0004539E+0	67.8000031E+0
324.2541677E-3	-4.1117066E+0	3.0005002E+0	67.9000015E+0
324.2320128E-3	-4.0997133E+0	3.0002956E+0	68.0000000E+0
324.2323648E-3	-4.0886096E+0	3.0002988E+0	68.0999985E+0
324.2394473E-3	-4.0786440E+0	3.0003642E+0	68.2000046E+0
324.2441232E-3	-4.0895564E+0	3.0004074E+0	68.3000031E+0
324.2324000E-3	-4.0916016E+0	3.0002992E+0	68.4000015E+0
324.2145093E-3	-4.1024933E+0	3.0001340E+0	68.5000000E+0
324.2320832E-3	-4.0925974E+0	3.0002962E+0	68.5999985E+0
324.2448852E-3	-4.0813909E+0	3.0004145E+0	68.7000046E+0
324.2322240E-3	-4.0795087E+0	3.0002975E+0	68.8000031E+0
324.2451969E-3	-4.0741458E+0	3.0004173E+0	68.9000015E+0
324.2356027E-3	-4.0593206E+0	3.0003287E+0	69.0000000E+0
324.2332799E-3	-4.0496126E+0	3.0003073E+0	69.0999985E+0
324.2285369E-3	-4.0423182E+0	3.0002635E+0	69.2000046E+0
324.2394389E-3	-4.0419594E+0	3.0003642E+0	69.3000031E+0
324.2570771E-3	-4.0575703E+0	3.0005270E+0	69.4000015E+0
324.2228566E-3	-4.0576311E+0	3.0002110E+0	69.5000000E+0
324.2184277E-3	-4.0510685E+0	3.0001702E+0	69.5999985E+0
324.2466891E-3	-4.0505349E+0	3.0004311E+0	69.7000046E+0
324.2339748E-3	-4.0540785E+0	3.0003137E+0	69.8000031E+0
324.2342865E-3	-4.0631696E+0	3.0003166E+0	69.9000015E+0
324.2223695E-3	-4.0613614E+0	3.0002066E+0	70.0000000E+0
324.2056771E-3	-4.0528907E+0	3.0000524E+0	70.0999985E+0
324.2161372E-3	-4.0392474E+0	3.0001490E+0	70.2000046E+0
324.2144258E-3	-4.0272157E+0	3.0001332E+0	70.3000031E+0
324.2223024E-3	-4.0197344E+0	3.0002059E+0	70.4000015E+0
324.2504270E-3	-4.0217956E+0	3.0004656E+0	70.5000000E+0
324.2381719E-3	-4.0235528E+0	3.0003525E+0	70.5999985E+0
324.2367111E-3	-4.0363872E+0	3.0003390E+0	70.7000046E+0
324.2255722E-3	-4.0417537E+0	3.0002361E+0	70.8000031E+0
324.2039799E-3	-4.0442557E+0	3.0000367E+0	70.9000015E+0
324.2487304E-3	-4.0533459E+0	3.0004500E+0	71.0000000E+0
324.2371267E-3	-4.0526055E+0	3.0003428E+0	71.0999985E+0
324.2108256E-3	-4.0617153E+0	3.0001000E+0	71.2000046E+0
324.2154791E-3	-4.0572383E+0	3.0001429E+0	71.3000031E+0
324.2321536E-3	-4.0499629E+0	3.0002969E+0	71.4000015E+0
324.2199410E-3	-4.0434758E+0	3.0001841E+0	71.5000000E+0
324.2126390E-3	-4.0458605E+0	3.0001167E+0	71.5999985E+0
324.2328665E-3	-4.0614183E+0	3.0003035E+0	71.7000046E+0
324.2328927E-3	-4.0568166E+0	3.0003037E+0	71.8000031E+0
324.2121540E-3	-4.0473528E+0	3.0001122E+0	71.9000015E+0
324.2278599E-3	-4.0366061E+0	3.0002572E+0	72.0000000E+0
324.2324855E-3	-4.0441166E+0	3.0003000E+0	72.0999985E+0
324.2364474E-3	-4.0565008E+0	3.0003365E+0	72.2000046E+0
324.2199472E-3	-4.0581610E+0	3.0001842E+0	72.3000031E+0
324.2371161E-3	-4.0679366E+0	3.0003427E+0	72.4000015E+0
324.2477600E-3	-4.0658315E+0	3.0004410E+0	72.5000000E+0
324.2435567E-3	-4.0550419E+0	3.0004022E+0	72.5999985E+0
324.2346329E-3	-4.0542196E+0	3.0003198E+0	72.7000046E+0
324.2344765E-3	-4.0501247E+0	3.0003183E+0	72.8000031E+0
324.2085865E-3	-4.0538866E+0	3.0000793E+0	72.9000015E+0
324.2410227E-3	-4.0418684E+0	3.0003788E+0	73.0000000E+0
324.2424260E-3	-4.0308445E+0	3.0003917E+0	73.0999985E+0
324.2593592E-3	-4.0394929E+0	3.0005481E+0	73.2000046E+0
324.2343558E-3	-4.0436244E+0	3.0003172E+0	73.3000031E+0
324.2396501E-3	-4.0346842E+0	3.0003661E+0	73.4000015E+0
324.2167607E-3	-4.0302992E+0	3.0001548E+0	73.5000000E+0
324.2355675E-3	-4.0430825E+0	3.0003284E+0	73.5999985E+0
324.2367803E-3	-4.0510396E+0	3.0003396E+0	73.7000046E+0
324.2354971E-3	-4.0592897E+0	3.0003278E+0	73.8000031E+0
324.2380965E-3	-4.0704298E+0	3.0003518E+0	73.9000015E+0
324.2472874E-3	-4.0823798E+0	3.0004366E+0	74.0000000E+0
324.2572123E-3	-4.0675951E+0	3.0005283E+0	74.0999985E+0
324.2347714E-3	-4.0692059E+0	3.0003211E+0	74.2000046E+0
324.2316609E-3	-4.0695878E+0	3.0002923E+0	74.3000031E+0
324.2493879E-3	-4.0586206E+0	3.0004560E+0	74.4000015E+0
324.2465131E-3	-4.0505033E+0	3.0004295E+0	74.5000000E+0
324.2518471E-3	-4.0578006E+0	3.0004787E+0	74.5999985E+0
324.2697769E-3	-4.0502291E+0	3.0006443E+0	74.7000046E+0
324.2449891E-3	-4.0441124E+0	3.0004154E+0	74.8000031E+0
324.2301995E-3	-4.0606354E+0	3.0002789E+0	74.9000015E+0
324.2505957E-3	-4.0741011E+0	3.0004672E+0	75.0000000E+0
324.2334206E-3	-4.0664033E+0	3.0003086E+0	75.0999985E+0
324.2421489E-3	-4.0426490E+0	3.0003892E+0	75.2000046E+0
324.2384887E-3	-4.0387035E+0	3.0003554E+0	75.3000031E+0
324.2632077E-3	-4.0456459E+0	3.0005836E+0	75.4000015E+0
324.2516163E-3	-4.0551420E+0	3.0004766E+0	75.5000000E+0
